date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cambodia (Kampuchea),Cameroon,Canada,Central African Republic,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,DR Congo (Zaire),Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Ivory Coast,Jamaica,Jordan,Kenya,Kingdom of eSwatini (Swaziland),Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,"Macedonia, FYR",Madagascar (Malagasy),Malaysia,Mali,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar (Burma),Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Romania,Russia (Soviet Union),Rwanda,Saudi Arabia,Senegal,Serbia (Yugoslavia),Sierra Leone,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia)
2015-05,2656.200918964077,0,33.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,21.0,0.0,5.0,0.0,55.89063697072079,37.0,0.0,50.0,0.0,0.0,0.0,0.0,209.57142857142858,0,42.0,0.0,0.0,30.587912087912088,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,58.9491680244902,0.0,0.0,1231.9122613803231,0.0,0.0,0.0,0,109.03063063063063,0.0,0.0,0.0,0.0,0.0,0,0.0,208.66666666666669,0.0,0.0,0,32.0,0.0,252.65491397374848,0.0,0.0,0.0,22.17032967032967,0.0,0.0,0,0.0,10.510989010989011,1079.7518315018315,254.0,0.0,0.0,0,0.0,44.219858156028366,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0,71.3529411764706,0.0,139.17542232332286,0,0.0,599.7,0,7191.8280458965055,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,120.0,0,0.0,0,0.0,3.0,1216.0,0.0,0.0
2015-06,2099.043859649123,0,7.0,0.0,0,0.0,0,0,1.0,0,0.0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,2.0,0.0,8.672807746971175,44.0,0.0,19.0,0.0,0.0,0.0,0.0,38.12423687423687,0,47.0,0.0,0.0,3.956043956043956,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,230.10079988149903,0.0,0.0,834.2863436123348,1.0,0.0,0.0,1,48.513513513513516,0.0,26.0,0.0,0.0,92.0,0,0.0,221.34848484848484,0.0,0.0,0,18.0,0.0,148.4472714466432,0.0,0.0,0.0,26.34443286598459,0.0,0.0,0,0.0,82.49450549450549,410.5824175824176,242.0,0.0,0.0,0,0.0,26.212765957446805,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0,140.44117647058823,0.0,45.14266919612311,0,0.0,189.0,0,6488.1745605803,0.0,0.0,7.0,0.0,0.0,45.0,4.0,0.0,150.4179104477612,0,0.0,0,0.0,2.0,873.5,0.0,0.0
2015-07,1548.0,0,13.0,0.0,0,0.0,0,0,1.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,38.33333333333333,0.0,58.0,0.0,48.82397030405412,175.5,0.0,3.0,0.0,0.0,0.0,0.0,37.57026862026862,0,244.0,0.0,0.0,4.087912087912088,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,59.0,0.0,5.0,1449.879221732746,1.0,0.0,0.0,0,25.697297297297297,0.0,0.0,1.0,0.0,0.0,0,0.0,247.41666666666666,0.0,0.0,0,15.0,0.0,203.36009312408902,0.0,0.0,0.0,38.34652014652015,0.0,0.0,0,0.0,30.51098901098901,903.3518315018315,70.0,0.0,0.0,0,1.0,32.141843971631204,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0,206.12254901960785,0.0,31.060884116580674,0,0.0,314.0,0,5146.613059004872,0.0,0.0,15.0,0.0,0.0,5.0,62.37837837837838,0.0,133.13432835820896,0,0.0,0,0.0,1.0333333333333332,1034.5,0.0,0.0
2015-08,2770.0,0,14.0,0.0,0,0.0,0,0,7.033333333333333,0,0.0,0,0,0,0.0,0.0,0,7.0,0.0,4.0,0.0,85.0,0.0,181.8093182894021,12.5,0.0,2.0,0.0,0.0,0.0,0.0,25.370268620268618,0,3.0,0.0,0.0,4.087912087912088,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,66.3,3.0,6.0,963.5534641569884,0.0,0.0,0.0,0,5.697297297297298,0.0,0.0,0.0,0.0,0.0,0,0.0,144.08333333333331,0.0,0.0,0,23.0,0.0,173.75452535852128,0.0,0.0,0.0,3.7203296703296704,0.0,0.0,0,0.0,0.510989010989011,496.75183150183153,278.0333333333333,0.0,0.0,0,1.0,54.56666666666666,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0,212.12254901960785,0.0,5.794217449914005,0,0.0,135.5,0,5396.85537926631,0.0,0.0,9.0,0.0,0.0,5.0,182.75675675675677,0.0,122.8204034771199,0,0.0,0,0.0,6.0,746.0,0.0,0.0
2015-09,2714.05,0,2.0,0.0,0,4.0,0,0,10.0,0,3.0,0,0,0,0.0,0.0,0,4.103448275862069,0.0,5.0,0.0,61.5,0.0,86.49339964201448,0.0,0.0,8.0,0.0,0.0,0.0,0.0,44.76007326007326,0,255.0,0.0,0.0,3.956043956043956,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,48.16896551724138,0.0,4.0,1054.4863436123348,0.0,0.0,0.0,0,8.513513513513514,0.0,0.0,0.0,0.0,0.0,0,0.0,120.16666666666666,0.0,0.0,0,9.0,0.0,100.5133986405666,0.0,0.0,0.0,84.16483516483515,0.0,0.0,0,0.0,30.494505494505496,442.6538461538462,182.2,0.0,0.0,0,6.0,10.5,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0,110.30882352941177,0.0,46.607307209594204,0,0.0,53.0,0,4398.494757624635,0.0,0.0,7.0,0.0,0.0,0.0,140.66666666666666,0.0,21.54945054945055,0,0.0,0,0.0,4.0,1011.0,0.0,0.0
2015-10,3262.60303030303,0,5.0,0.0,0,0.0,0,0,0.0,0,2.0,0,0,0,0.0,0.0,0,4.0,0.0,50.0,0.0,21.0,0.0,60.357894736842105,69.0,0.0,27.0,0.0,0.0,0.0,0.0,105.46666666666667,0,226.0,0.0,0.0,4.087912087912088,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0,0.0,0.0,47.73809523809524,0.0,0.0,608.4625550660793,8.0,0.0,0.0,0,5.697297297297298,0.0,0.0,0.0,0.0,35.0,0,0.0,25.833333333333332,0.0,0.0,0,0.0,0.0,108.2535522216258,0.0,0.0,0.0,65.34032967032967,0.0,0.0,0,0.0,32.510989010989015,476.00421245421245,113.0,0.0,0.0,0,0.0,30.666666666666664,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0,35.0,0.0,459.294217449914,0,0.0,34.0,0,4982.615847585869,0.0,0.0,8.0,0.0,0.0,3.0,234.5,0.0,20.9010989010989,0,0.0,0,0.0,4.0,665.5,0.0,0.0
2015-11,1239.0,0,4.0,0.0,0,0.0,0,0,3.0,0,3.0,0,0,0,0.0,0.0,0,0.0,0.0,12.0,0.0,179.0,0.0,83.70114942528735,17.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,0,20.0,0.0,0.0,102.23190602500948,133,0.0,0.0,0,0.0,19.0,0.0,0.0,0,0.0,0.0,43.25,1.0,0.0,1031.2863436123348,4.0,0.0,0.0,0,1.3675675675675676,0.0,0.0,0.0,0.0,46.0,0,0.0,93.0,0.0,0.0,0,3.0,0.0,205.96554820924743,0.0,0.0,0.0,30.69931792345585,0.0,0.0,0,0.0,48.494505494505496,494.0824175824176,92.0,0.0,0.0,0,0.0,8.0,0.0,32.0,0.0,6.0,0.0,0.0,0.0,0,103.0,0.0,23.129032258064516,0,0.0,48.42857142857143,0,4748.509960029336,0.0,0.0,4.0,0.0,0.0,15.0,149.4,0.0,28.274725274725274,0,0.0,0,0.0,0.0,465.5,0.0,0.0
2015-12,1756.0,0,7.0,0.0,0,0.0,0,0,15.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,110.0,0.0,11.0,0.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,84.33333333333334,0,0.0,0.0,0.0,172.0129120879121,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.5,0.0,0.0,1346.1005873715126,1.0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,13.0,0,0.0,48.33333333333333,0.0,0.0,0,50.0,0.0,66.02089621440587,0.0,0.0,0.0,5.67032967032967,0.0,0.0,0,0.0,2.510989010989011,451.25183150183153,104.0,0.0,0.0,0,1.0,52.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0,107.0,0.0,16.53333333333333,0,0.0,116.0,0,4804.9072840499575,0.0,0.0,3.0,0.0,0.0,0.0,379.72083333333336,0.0,5.0,0,0.0,14,0.0,5.0,638.0,0.0,0.0
2016-01,1408.9333333333334,0,5.0,1.358904109589041,0,0.0,0,0,0.0,0,1.0,0,0,0,0.0,0.0,0,1.0333333333333332,50.0,3.0,0.0,103.0,0.0,9.466049382716049,5.0,0.0,0.0,0.0,0.0,0.0,0.0,51.161596958174904,0,17.0,0.0,0.0,62.288584474885845,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,77.26271186440678,0.0,0.0,938.7445887445888,1.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,15.0,0,0.0,131.6529411764706,0.0,0.0,0,6.0,0.0,118.97947982856243,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,469.68333333333334,129.0,0.0,0.0,0,0.0,9.084931506849315,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,316.0,0.0,124.18562874251498,0,0.0,450.1904483103969,0,5178.481697526218,0.0,0.0,3.0,0.0,0.0,0.0,139.5,0.0,11.333333333333334,0,0.0,0,0.0,9.0,286.4,0.0,0.0
2016-02,1934.7285714285715,0,3.0,1.2712328767123289,0,0.0,0,0,0.0,0,1.0,0,0,0,0.0,0.0,0,0.0,0.0,4.0,0.0,122.0,0.0,16.941358024691358,1.0,0.0,10.0,0.0,0.0,0.0,0.0,69.50063371356147,0,1.0,0.0,0.0,86.24200913242008,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.96004842615012,0.0,0.0,1109.6320346320347,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,7.0,0,0.0,196.36274509803923,0.0,0.0,0,20.0,0.0,245.58479801534898,0.0,0.0,7.230769230769231,1.0,0.0,0.0,0,0.0,0.0,809.0,115.0,0.0,0.0,0,0.0,123.16516634050882,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0,135.0,0.0,279.38610690706497,0,0.0,418.4389631154942,0,5809.673607152499,0.0,0.0,3.0,0.0,0.0,4.0,124.33333333333334,14.494382022471912,38.5,0,0.0,0,0.0,8.035714285714286,187.0,0.0,0.0
2016-03,1743.8349206349205,0,20.0,1.358904109589041,0,0.0,0,0,2.0,0,2.0,33,0,0,0.0,0.0,0,1.0,0.0,5.611111111111112,0.0,35.0,0.0,11.854938271604938,0.0,0.0,7.0,0.0,0.0,0.0,0.0,57.67407097064891,0,17.0,0.0,0.0,28.82191780821918,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,73.26271186440678,0.0,0.0,1039.4772727272727,4.0,82.0,0.0,16,3.0,0.0,0.0,0.0,0.0,38.0,0,0.0,158.33333333333334,0.0,0.0,0,3.0,0.0,98.62818492463595,0.0,0.0,3.1666666666666665,2.090909090909091,0.0,0.0,0,0.0,7.0,591.5,253.0,0.0,0.0,0,0.0,33.084931506849315,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0,465.0,0.0,7.18562874251497,0,0.0,311.9763419719442,0,3777.12876560965,0.0,0.0,13.0,0.0,0.0,71.0,104.0,8.011235955056181,33.66666666666667,0,0.0,0,0.0,3.0,638.0,0.0,0.0
2016-04,2389.0,0,15.0,1.3150684931506849,0,0.0,0,0,161.75,0,2.0,0,0,0,0.0,0.0,0,0.0,0.0,9.5,0.0,14.0,0.0,2.8703703703703702,0.0,0.0,0.0,0.0,64.0,0.0,0.0,28.72432940013488,0,7.0,0.0,0.0,173.6986301369863,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,38.23728813559322,0.0,0.0,725.5,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,2.0,0,0.0,129.66666666666669,0.0,0.0,0,9.0,0.0,94.0729537114547,0.0,0.0,22.0,9.208333333333334,0.0,0.0,0,0.0,5.06896551724138,291.6428571428571,110.5,0.0,0.0,0,10.0,78.53933463796477,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0,155.0,0.0,13.179640718562874,0,0.0,632.562438673097,0,4197.111397043292,0.0,0.0,9.0,0.0,0.0,0.0,105.0,7.752808988764046,47.66666666666667,0,0.0,0,0.0,5.0,296.4769230769231,0.0,0.0
2016-05,2801.8333333333335,0,24.0,1.358904109589041,0,0.0,0,0,5.0,0,2.0,0,0,0,0.0,0.0,0,4.0,0.0,15.666666666666666,0.0,24.0,0.0,9.966049382716049,0.0,0.0,10.0,0.0,0.0,0.0,0.0,127.00680704680606,0,121.33333333333333,0.0,0.0,6.821917808219178,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,61.5,0.0,5.1000000000000005,1852.4482758620688,3.0,0.0,0.0,0,11.189774357636624,0.0,0.0,0.0,0.0,0.0,0,0.0,176.7,0.0,0.0,0,59.0,0.0,97.04492096637199,0.0,0.0,0.0,12.716666666666667,0.0,0.0,0,0.0,18.0,376.6024040684235,46.0,0.0,0.0,0,0.0,57.41826484018265,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0,128.0,0.0,2.5189620758483033,0,0.0,113.28057948817225,0,4437.573934662693,0.0,0.0,2.0,0.0,0.0,4.0,130.0,0.0,62.333333333333336,0,0.0,0,0.0,2.0,359.974358974359,0.0,0.0
2016-06,2201.9,0,15.0,5.315068493150685,0,0.0,0,0,0.0,0,3.0,0,0,0,0.0,0.0,0,0.0,0.0,5.666666666666667,0.0,92.5,0.0,5.87037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.1162212920268,0,1.0,0.0,50.0,29.698630136986303,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,59.0,0.0,32.5,1260.3793103448277,1.0,0.0,0.0,7,37.603681827498185,0.0,0.0,0.0,0.0,5.0,0,0.0,282.39,0.0,0.0,0,5.0,0.0,94.74325096130686,0.0,0.0,2.0,14.0,0.0,0.0,0,0.0,103.0,331.8640776699029,16.0,0.0,0.0,0,0.0,24.58219178082192,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0,305.42857142857144,0.0,88.21412347718356,0,0.0,121.97514090697554,0,5728.01404784848,0.0,0.0,8.0,0.0,0.0,0.0,136.0,0.0,30.166666666666668,0,0.0,0,0.0,4.0,500.1666666666667,0.0,0.0
2016-07,2206.7738095238096,0,0.0,5.358904109589041,0,0.0,0,0,1.0,0,42.0,0,0,0,0.0,0.0,0,0.0,0.0,7.5,0.0,24.0,0.0,2.966049382716049,0.0,0.0,2.0,0.0,0.0,0.0,0.0,186.88949732024975,0,4.0,0.0,0.0,3.821917808219178,87,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,70.0,0.0,8.0,872.5,3.0,0.0,0.0,0,7.994652406417113,0.0,0.0,0.0,0.0,3.0,0,0.0,282.77714285714285,0.0,0.0,0,72.0,0.0,127.71364705038097,0.0,0.0,6.0,5.0,0.0,0.0,0,0.0,30.651685393258425,250.05478502080442,15.0,0.0,0.0,0,0.0,99.92262024087951,0.0,0.0,2.0,39.0,0.0,0.0,0.0,0,99.25,3.4000000000000004,405.6189620758483,0,0.0,89.53264560387473,0,5096.686255921637,0.0,0.0,6.0,0.0,0.0,1.0,649.0,0.0,58.34285714285714,0,0.0,0,0.0,5.0,367.5,0.0,0.0
2016-08,2728.502564102564,0,0.0,2.3589041095890413,0,0.0,0,0,0.0,0,5.0,1,0,0,0.0,0.0,0,0.0,0.0,7.0,0.0,31.0,0.0,2.966049382716049,5.0,0.0,0.0,0.0,0.0,0.0,0.0,371.24599438482903,0,47.0,0.0,0.0,161.82191780821915,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,45.0,0.0,4.0,732.0,0.0,0.0,0.0,0,11.994652406417114,0.0,0.0,0.0,0.0,1.0,0,0.0,247.9142857142857,0.0,0.0,0,21.0,0.0,161.54171902712423,0.0,0.0,12.0,2.0,0.0,0.0,0,0.0,30.651685393258425,442.62621359223306,131.0,0.0,0.0,0,0.0,70.80707402239211,0.0,9.0,3.0,60.0,0.0,0.0,0.0,0,147.0,0.2,182.54118429807056,0,0.0,58.065978937208065,0,4286.70954848657,0.0,0.0,5.0,0.0,0.0,6.0,120.0,0.0,30.0,0,0.0,0,0.0,3.0,451.0,0.0,0.0
2016-09,2271.7916666666665,0,5.0,5.815068493150685,0,0.0,0,0,0.0,0,1.0,0,0,0,0.0,0.0,0,0.0,0.0,10.0,0.0,12.0,0.0,73.02421652421653,11.0,0.0,0.0,0.0,24.0,0.0,0.0,540.9091219639367,0,12.0,0.0,0.0,3.698630136986301,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.0,0.0,15.384615384615385,473.0,0.0,0.0,0.0,0,6.550802139037433,0.0,0.0,0.0,0.0,0.0,0,0.0,140.075,0.0,0.0,0,15.0,0.0,100.53290103564743,0.0,0.0,13.0,2.0,0.0,0.0,0,0.0,100.43539325842697,216.8640776699029,72.0,0.0,0.0,0,0.0,36.10694070478175,0.0,0.0,4.833333333333333,1.0,0.0,0.0,0.0,0,70.0,0.0,21.63653727028701,0,0.0,89.81927710843374,0,3906.490204742967,0.0,0.0,8.0,0.0,0.0,0.0,125.0,0.0,16.0,0,0.0,0,0.0,6.5,258.0,0.0,0.0
2016-10,3964.0970085470085,0,6.0,1.358904109589041,0,0.0,0,0,0.0,0,12.0,0,0,0,0.0,0.0,0,28.03333333333333,0.0,12.066666666666666,0.0,21.0,0.0,94.71604938271605,0.0,0.0,3.0,0.0,0.4,0.0,0.0,262.00580342774356,0,141.0,0.0,0.0,37.82191780821917,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.0,0.0,13.0,2347.0075187969924,0.0,0.0,0.0,3,21.58288770053476,0.0,0.0,0.0,0.0,0.0,0,0.0,316.7073170731707,0.0,0.0,0,7.0,0.0,111.26252481836836,0.0,0.0,5.0,68.74183006535948,0.0,0.0,0,0.0,0.0,169.126213592233,133.0,0.0,0.0,0,1.0,12.101191669450941,0.0,10.0,4.033333333333333,1.0,0.0,0.0,0.0,0,95.0,0.0,190.58562874251498,0,0.0,30.51851851851852,0,4545.03471950424,0.0,0.0,2.0,0.0,0.0,0.0,129.0,0.0,54.5,0,0.0,0,0.0,2.0,486.0,0.0,0.0
2016-11,1382.9,0,0.0,3.315068493150685,0,0.0,0,0,1.0,0,0.0,0,0,0,0.0,0.0,0,0.0,1.0,6.0,0.0,28.0,0.0,235.87797653174331,4.0,0.0,2.0,0.0,0.0,0.0,0.0,321.92654713707344,0,18.06896551724138,0.0,0.0,3.698630136986301,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.0,0.0,0.0,1251.4486842105264,0.0,0.0,0.0,0,1.4616755793226381,0.0,0.0,0.0,0.0,1.0,0,0.0,224.32847295864264,0.0,0.0,0,9.0,0.0,98.78116262732702,0.0,0.0,2.0,92.61764705882354,0.0,0.0,0,0.0,0.0,201.52912621359224,114.33333333333334,0.0,0.0,0,0.0,112.90913719313319,0.0,1.0,6.566666666666666,5.0,0.0,0.0,0.0,0,85.0,0.0,70.05464071856288,0,0.0,81.35185185185185,0,5160.064769515112,0.0,0.0,9.0,0.0,0.0,2.0,37.5,0.0,12.428571428571429,0,0.0,0,0.0,12.0,690.5344827586207,0.0,0.0
2016-12,1273.9,0,0.0,1.358904109589041,0,4.0,0,0,0.0,0,2.0,0,0,0,0.0,0.0,0,0.0,0.0,7.0,0.0,12.0,0.0,395.4245098039216,0.0,0.0,4.0,0.0,2.2222222222222223,0.0,0.0,487.7684981684981,0,48.6,0.0,0.0,3.821917808219178,0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,0.0,0.0,1026.0,0.0,0.0,0.0,19,13.666666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,534.304347826087,0.0,0.0,0,12.5,0.0,110.09280821917808,0.0,0.0,0.0,5.033333333333333,0.0,0.0,0,0.0,18.0,164.0,4.5,0.0,0.0,0,0.0,20.875407697325507,0.0,15.0,10.291666666666666,2.0,0.0,0.0,0.0,0,131.0,0.0,205.33333333333334,0,0.0,0.0,0,4373.478767123288,0.0,0.0,1.0,0.0,0.0,0.0,65.0,0.0,6.0,0,0.0,0,0.0,0.0,272.0,0.0,0.0
2017-01,1897.4,0,2.0,0.7664835164835164,0,0.0,0,0,7.325757575757575,0,2.0,0,0,0,0.0,0.0,0,505.14082161361955,3.0333333333333337,8.0,0.0,29.200000000000003,0.0,75.01498127340824,3.1,3.0,2.0,0.0,0.0,0.0,0.0,196.52580673382838,0,55.8,0.0,0.0,35.69662921348314,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,67.04430181861382,0.0,1.0,1047.157894736842,5.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,188.64285714285714,0.0,0.0,0,95.0,0.0,174.65816220383635,0.0,0.0,1.0,33.06666666666667,0.0,0.0,0,0.0,72.14285714285714,399.7678571428571,26.0,0.0,0.0,0,0.0,44.1505376344086,0.0,15.0,4.5,0.0,0.0,0.0,0.0,0,179.8611111111111,0.0,60.724675324675324,0,0.0,18.0,0,2748.544113334084,0.0,1.0,1.0,0.0,0.0,0.0,46.0,0.0,52.00796221322537,0,0.0,0,0.0,3.0,1083.1666666666667,0.0,0.0
2017-02,2118.5,0,24.0,10.025641025641026,0,0.0,0,0,7.909090909090909,0,1.0,0,0,0,0.0,0.0,0,298.19170984455957,0.0,5.0,0.0,14.0,0.0,139.45746388443018,0.0,3.0,3.0384615384615388,0.0,0.0,0.0,0.0,782.9017078508888,0,24.074074074074073,0.0,0.0,80.38783417280123,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,74.04885949901852,0.0,0.0,1016.5877192982456,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,36.0,0.0,1.25,0,40.5,0.0,133.31516801206726,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,16.0,384.25,284.0,0.0,0.0,0,0.0,36.58064516129032,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0,81.77777777777777,0.0,21.666666666666668,0,0.0,5.0,0,3763.089066392278,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,59.39598997493734,0,0.0,0,0.0,7.0,358.45641025641027,0.0,0.0
2017-03,2848.7333333333336,0,8.0,0.7664835164835164,0,0.0,0,0,3.0,0,26.0,0,0,0,0.0,0.0,0,335.14082161361955,2.0,1.0,0.0,44.0,0.0,181.3066479400749,0.0,0.0,11.0,0.0,15.0,0.0,0.0,1108.3304889207461,0,76.0,0.0,0.0,55.938271082903746,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,76.11957063581812,0.0,0.0,1836.671052631579,0.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,85.88636363636364,0.0,0.0,0,37.0,0.0,154.98306641839574,0.0,0.0,0.0,36.833333333333336,0.0,0.0,0,0.0,14.0,230.5,91.0,0.0,0.0,0,0.0,83.16666666666666,0.0,1.0,5.033333333333333,62.5,0.0,0.0,0.0,0,98.86111111111111,0.0,58.16666666666667,0,1.0,13.0,0,3346.0763289846514,0.0,0.0,9.0,0.0,0.0,3.0,3.0,0.0,64.1390977443609,0,0.0,0,0.0,3.0,385.2,0.0,0.0
2017-04,2185.0,0,1.0,0.7417582417582417,0,0.0,0,0,2.0,0,7.0,0,0,0,0.0,0.0,0,325.49111769059954,0.0,2.0,0.0,26.0,0.0,25.0,0.0,0.0,15.03448275862069,0.0,6.0,0.0,0.0,1941.661916253958,0,79.16666666666667,0.0,0.0,3.2872396289165065,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,86.93829416369496,0.0,15.0,1866.7777777777778,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,7.0,0,0.0,22.5,0.0,0.0,0,29.0,0.0,111.61472962587783,0.0,0.0,0.0,9.0,0.0,0.0,0,0.0,57.0,284.6666666666667,72.5,0.0,0.0,0,0.0,89.33333333333334,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0,94.83333333333333,0.0,337.1019841269841,0,0.0,190.35757575757575,5,3301.86236249001,0.0,0.0,8.0,0.0,0.0,2.0,46.0,0.0,47.478696741854634,0,0.0,0,0.0,6.0,246.0,0.0,0.0
2017-05,2502.3333333333335,0,16.0,3.7664835164835164,0,0.0,0,0,1.3333333333333333,0,2.0,0,0,0,0.0,0.0,0,385.464631137429,1.0,6.0,0.0,15.0,0.0,453.9222222222222,49.0,0.0,5.0,0.0,0.0,0.0,0.0,1003.189635772412,0,44.5,0.0,0.0,1.2588832487309647,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,105.08623730248479,0.0,2.0,1546.3111111111111,0.0,0.0,0.0,0,38.0,0.0,0.0,0.0,0.0,34.0,0,0.0,239.0,0.0,0.0,0,40.85714285714286,0.0,91.96991449095812,0.0,0.0,0.0,10.5,0.0,0.0,0,0.0,0.0,172.07222222222222,52.06666666666667,0.0,0.0,0,0.0,426.5299275443632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79.36111111111111,0.0,115.51731601731602,0,0.0,184.12121212121212,0,3366.401706337287,0.0,0.0,3.0,0.0,0.0,1.0,52.0,0.0,37.30576441102757,0,0.0,0,0.0,13.0,157.27083333333334,0.0,0.0
2017-06,1366.0,0,9.5,1.7417582417582416,0,0.0,0,0,3.0,0,0.0,0,0,0,0.0,0.0,0,336.49111769059954,19.0,1.0,0.0,38.5,0.0,467.5,12.0,0.0,4.0,0.0,0.0,0.0,0.0,400.141334379616,0,27.0,0.0,0.0,1.218274111675127,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,115.90765454595667,0.0,27.0,1569.0,4.0,0.0,0.0,0,22.0,0.0,0.0,0.0,0.0,6.0,0,0.0,209.26436781609195,0.0,0.0,0,98.32051282051282,0.0,108.6189868126235,0.0,0.0,0.0,41.03448275862069,0.0,0.0,0,0.0,8.0,777.5344827586207,119.06666666666666,0.0,0.0,0,0.0,421.77837143551136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,198.83333333333334,0.0,105.01428571428572,0,0.0,22.5,0,3161.8728494369434,0.0,0.0,10.0,0.0,0.0,1.0,62.285714285714285,0.0,45.026315789473685,0,0.0,0,0.0,8.0,129.875,0.0,0.0
